0,-0.01,0
0.0005023,-0.010038,3.963e-05
0.0010084,-0.01005,6.3958e-05
0.001517,-0.010037,7.9195e-05
0.0020268,-0.0099986,8.8844e-05
0.0025367,-0.0099344,9.4946e-05
0.0030452,-0.0098443,9.9249e-05
0.0035511,-0.0097283,0.00010221
0.0040531,-0.0095865,0.00010434
0.0045498,-0.0094189,0.00010613
0.00504,-0.0092257,0.00010764
0.0055224,-0.0090072,0.00010901
0.0059955,-0.0087637,0.0001103
0.0064583,-0.0084954,0.00011142
0.0069092,-0.0082029,0.00011245
0.0073472,-0.0078867,0.0001137
0.007771,-0.0075473,0.00011511
0.0081793,-0.0071853,0.00011631
0.0085709,-0.0068014,0.00011723
0.0089447,-0.0063965,0.00011833
0.0092996,-0.0059712,0.00011973
0.0096345,-0.0055265,0.00012117
0.0099482,-0.0050633,0.00012216
0.01024,-0.0045827,0.00012307
0.010509,-0.0040855,0.00012436
0.010753,-0.003573,0.000126
0.010973,-0.0030463,0.00012748
0.011167,-0.0025066,0.00012841
0.011335,-0.0019551,0.00012943
0.011476,-0.001393,0.00013089
0.011589,-0.00082183,0.00013258
0.011674,-0.00024281,0.0001339
0.01173,0.00034266,0.00013486
0.011757,0.00093313,0.0001361
0.011754,0.0015272,0.00013775
0.011721,0.0021233,0.00013944
0.011659,0.0027201,0.00014058
0.011566,0.0033159,0.00014168
0.011443,0.0039093,0.00014317
0.011289,0.0044988,0.00014498
0.011106,0.0050827,0.00014652
0.010892,0.0056597,0.00014761
0.010649,0.006228,0.00014893
0.010376,0.0067863,0.00015067
0.010074,0.007333,0.00015253
0.0097437,0.0078666,0.00015385
0.0093852,0.0083855,0.00015506
0.0089992,0.0088884,0.00015665
0.0085866,0.0093738,0.00015859
0.008148,0.0098403,0.0001603
0.0076843,0.010287,0.00016153
0.0071965,0.010711,0.00016298
0.0066855,0.011113,0.00016487
0.0061524,0.01149,0.00016686
0.0055983,0.011843,0.00016831
0.0050245,0.012168,0.00016967
0.0044322,0.012466,0.00017144
0.0038226,0.012736,0.00017354
0.0031973,0.012976,0.00017533
0.0025575,0.013185,0.00017671
0.0019048,0.013363,0.00017836
0.0012408,0.013509,0.00018045
0.00056689,0.013622,0.00018255
-0.0001152,0.013702,0.00018408
-0.00080386,0.013747,0.00018565
-0.0014974,0.013758,0.00018766
-0.0021941,0.013735,0.00018993
-0.0028922,0.013676,0.00019174
-0.0035901,0.013582,0.0001933
-0.0042858,0.013453,0.00019522
-0.0049776,0.013288,0.00019754
-0.0056638,0.013088,0.00019967
-0.0063425,0.012853,0.0002013
-0.0070119,0.012583,0.00020315
-0.0076702,0.012278,0.00020547
-0.0083157,0.011938,0.00020784
-0.0089466,0.011566,0.00020964
-0.0095612,0.01116,0.00021146
-0.010158,0.010721,0.00021373
-0.010734,0.010251,0.00021626
-0.01129,0.0097506,0.00021831
-0.011822,0.0092202,0.00022014
-0.012329,0.008661,0.00022238
-0.012811,0.0080742,0.00022499
-0.013264,0.0074611,0.0002273
-0.013689,0.0068229,0.0002292
-0.014083,0.0061609,0.00023141
-0.014445,0.0054767,0.00023407
-0.014775,0.0047716,0.00023662
-0.01507,0.0040474,0.00023863
-0.01533,0.0033057,0.00024084
-0.015553,0.0025481,0.00024353
-0.01574,0.0017764,0.00024628
-0.015888,0.00099251,0.00024845
-0.015998,0.00019819,0.00025068
-0.016068,-0.00060461,0.00025339
-0.016097,-0.0014139,0.0002563
-0.016087,-0.0022278,0.00025866
-0.016035,-0.0030442,0.00026093
-0.015943,-0.0038611,0.00026368
-0.015809,-0.0046764,0.00026671
-0.015633,-0.005488,0.00026926
-0.015416,-0.0062939,0.00027161
-0.015158,-0.0070919,0.0002744
-0.014859,-0.0078799,0.00027755
-0.014519,-0.0086558,0.00028029
-0.014138,-0.0094176,0.00028273
-0.013718,-0.010163,0.00028558
-0.013259,-0.01089,0.00028883
-0.012762,-0.011597,0.00029175
-0.012228,-0.012282,0.00029429
-0.011657,-0.012942,0.00029722
-0.01105,-0.013576,0.00030058
-0.01041,-0.014182,0.00030366
-0.0097366,-0.014758,0.00030632
-0.0090318,-0.015303,0.00030934
-0.0082971,-0.015814,0.00031282
-0.0075339,-0.01629,0.00031605
-0.0067439,-0.01673,0.00031883
-0.0059289,-0.017131,0.00032197
-0.0050907,-0.017493,0.00032557
-0.0042311,-0.017815,0.00032893
-0.0033522,-0.018094,0.00033184
-0.0024559,-0.018331,0.00033512
-0.0015444,-0.018523,0.00033885
-0.00061978,-0.01867,0.00034234
0.00031568,-0.018771,0.00034538
0.0012597,-0.018826,0.00034881
0.0022101,-0.018833,0.00035269
0.0031643,-0.018793,0.00035627
0.0041202,-0.018704,0.00035946
0.0050752,-0.018568,0.00036306
0.0060269,-0.018383,0.0003671
0.0069729,-0.018149,0.00037077
0.0079107,-0.017867,0.00037411
0.0088378,-0.017536,0.00037791
0.0097518,-0.017158,0.0003821
0.01065,-0.016733,0.00038585
0.011531,-0.016261,0.00038936
0.012391,-0.015743,0.00039337
0.013228,-0.015179,0.00039771
0.01404,-0.014572,0.00040153
