0.2,-0.5,0.1
0.20517,-0.49842,0.11811
0.21033,-0.49678,0.13454
0.21547,-0.49507,0.14946
0.2206,-0.49331,0.163
0.22571,-0.49149,0.1753
0.2308,-0.48961,0.18647
0.23587,-0.48767,0.19664
0.24093,-0.48567,0.20589
0.24597,-0.48362,0.21431
0.25099,-0.48151,0.22195
0.25599,-0.47935,0.22891
0.26097,-0.47713,0.23524
0.26593,-0.47486,0.241
0.27087,-0.47253,0.24627
0.27579,-0.47016,0.25109
0.28069,-0.46772,0.2555
0.28556,-0.46524,0.25954
0.29042,-0.4627,0.26323
0.29525,-0.46011,0.2666
0.30005,-0.45747,0.26969
0.30483,-0.45478,0.27252
0.30959,-0.45204,0.27512
0.31432,-0.44924,0.27752
0.31903,-0.4464,0.27973
0.32371,-0.44351,0.28179
0.32836,-0.44056,0.28369
0.33299,-0.43757,0.28546
0.33759,-0.43453,0.28709
0.34216,-0.43144,0.28861
0.34671,-0.4283,0.29002
0.35122,-0.42511,0.29133
0.35571,-0.42188,0.29256
0.36016,-0.41859,0.29371
0.36459,-0.41526,0.29479
0.36898,-0.41189,0.29581
0.37334,-0.40847,0.29678
0.37768,-0.405,0.2977
0.38197,-0.40148,0.29858
0.38624,-0.39792,0.29941
0.39047,-0.39431,0.3002
0.39467,-0.39066,0.30096
0.39884,-0.38697,0.30168
0.40297,-0.38323,0.30238
0.40707,-0.37944,0.30306
0.41113,-0.37561,0.30371
0.41515,-0.37174,0.30434
0.41914,-0.36783,0.30495
0.42309,-0.36387,0.30555
0.427,-0.35987,0.30613
0.43088,-0.35583,0.30669
0.43472,-0.35175,0.30724
0.43852,-0.34762,0.30777
0.44228,-0.34346,0.30829
0.446,-0.33925,0.3088
0.44968,-0.33501,0.3093
0.45332,-0.33072,0.3098
0.45692,-0.3264,0.31029
0.46048,-0.32203,0.31079
0.46399,-0.31763,0.31128
0.46747,-0.31319,0.31178
0.4709,-0.30871,0.31227
0.47429,-0.3042,0.31276
0.47764,-0.29965,0.31325
0.48094,-0.29506,0.31373
0.4842,-0.29043,0.3142
0.48741,-0.28577,0.31466
0.49058,-0.28108,0.31511
0.4937,-0.27635,0.31555
0.49678,-0.27158,0.31598
0.49982,-0.26678,0.31642
0.5028,-0.26195,0.31686
0.50574,-0.25708,0.3173
0.50863,-0.25219,0.31775
0.51148,-0.24726,0.31821
0.51428,-0.24229,0.31867
0.51703,-0.2373,0.31913
0.51973,-0.23228,0.3196
0.52238,-0.22722,0.32007
0.52498,-0.22214,0.32053
0.52753,-0.21702,0.32099
0.53004,-0.21188,0.32143
0.53249,-0.20671,0.32187
0.53489,-0.20151,0.32229
0.53725,-0.19629,0.3227
0.53955,-0.19103,0.32312
0.5418,-0.18575,0.32354
0.544,-0.18045,0.32396
0.54614,-0.17512,0.3244
0.54824,-0.16976,0.32484
0.55028,-0.16438,0.32529
0.55227,-0.15898,0.32575
0.5542,-0.15355,0.32622
0.55608,-0.1481,0.3267
0.55791,-0.14263,0.32718
0.55969,-0.13714,0.32765
0.56141,-0.13162,0.32812
0.56307,-0.12609,0.32858
0.56469,-0.12053,0.32902
0.56624,-0.11495,0.32945
0.56774,-0.10936,0.32987
0.56919,-0.10375,0.33029
0.57058,-0.098114,0.3307
0.57192,-0.092466,0.33112
0.57319,-0.0868,0.33155
0.57442,-0.081118,0.33199
0.57558,-0.07542,0.33244
0.57669,-0.069707,0.33289
0.57775,-0.063979,0.33336
0.57874,-0.058238,0.33383
0.57968,-0.052482,0.33431
0.58057,-0.046714,0.33479
0.58139,-0.040933,0.33527
0.58216,-0.035141,0.33573
0.58287,-0.029337,0.33619
0.58352,-0.023523,0.33662
0.58411,-0.017698,0.33705
0.58465,-0.011864,0.33747
0.58512,-0.0060211,0.33789
0.58554,-0.00016975,0.33831
0.5859,0.0056893,0.33874
0.5862,0.011556,0.33918
0.58645,0.017428,0.33963
0.58663,0.023307,0.34008
0.58675,0.029192,0.34055
0.58682,0.035081,0.34102
0.58683,0.040974,0.34151
0.58677,0.046871,0.34199
0.58666,0.052771,0.34247
0.58649,0.058673,0.34295
0.58626,0.064578,0.34342
0.58597,0.070483,0.34387
0.58562,0.076389,0.3443
0.58521,0.082296,0.34473
0.58474,0.088201,0.34515
0.58421,0.094106,0.34557
0.58362,0.10001,0.346
0.58297,0.10591,0.34644
0.58226,0.11181,0.34689
0.5815,0.1177,0.34735
0.58067,0.12359,0.34781
0.57978,0.12947,0.34829
0.57883,0.13535,0.34877
0.57783,0.14123,0.34926
0.57676,0.14709,0.34975
0.57564,0.15295,0.35024
0.57445,0.15881,0.35072
0.57321,0.16465,0.35118
0.5719,0.17048,0.35162
0.57054,0.17631,0.35205
0.56912,0.18212,0.35248
0.56763,0.18793,0.35291
0.56609,0.19372,0.35334
0.56449,0.1995,0.35378
0.56283,0.20526,0.35423
0.56111,0.21102,0.35468
0.55933,0.21676,0.35515
0.5575,0.22248,0.35563
0.5556,0.2282,0.35612
0.55365,0.23389,0.35661
0.55164,0.23957,0.3571
0.54957,0.24523,0.3576
0.54744,0.25088,0.35808
0.54525,0.2565,0.35856
0.54301,0.26211,0.35901
0.54071,0.2677,0.35945
0.53835,0.27327,0.35989
0.53593,0.27881,0.36032
0.53346,0.28434,0.36075
0.53093,0.28985,0.36119
0.52834,0.29533,0.36164
0.52569,0.30079,0.36209
0.52299,0.30623,0.36256
0.52024,0.31164,0.36304
0.51742,0.31703,0.36353
0.51456,0.32239,0.36402
0.51163,0.32773,0.36452
0.50865,0.33304,0.36502
0.50562,0.33833,0.36552
0.50253,0.34358,0.366
0.49938,0.34881,0.36647
0.49618,0.35401,0.36692
0.49293,0.35918,0.36736
0.48962,0.36433,0.36779
0.48626,0.36944,0.36823
0.48285,0.37452,0.36867
0.47938,0.37957,0.36912
0.47586,0.38458,0.36957
0.47229,0.38957,0.37004
0.46867,0.39452,0.37052
0.46499,0.39944,0.371
0.46126,0.40432,0.3715
0.45748,0.40917,0.372
0.45365,0.41399,0.37251
0.44977,0.41876,0.37301
0.44584,0.42351,0.37351
0.44186,0.42821,0.37399
0.43783,0.43288,0.37445
0.43375,0.43751,0.3749
0.42962,0.4421,0.37534
0.42545,0.44665,0.37578
0.42122,0.45117,0.37622
0.41695,0.45564,0.37666
0.41263,0.46007,0.37712
0.40826,0.46447,0.37758
0.40385,0.46882,0.37806
0.39939,0.47313,0.37855
0.39488,0.47739,0.37905
0.39033,0.48162,0.37955
0.38573,0.4858,0.38006
0.38109,0.48993,0.38057
0.37641,0.49403,0.38107
